Shortest Distance to Surfaces Surfaces=Surfaces 1,Intensity Sum Ch=2 Img=2,Channel,Image,ID,Surpass Object,Surpass Object Data ID
-3.91,1.85e5,2,Image 2,478,All AuNP,200001
-12.2,2.87e5,2,Image 2,479,All AuNP,200001
-2.06,5.43e4,2,Image 2,480,All AuNP,200001
-9.75,9.34e4,2,Image 2,481,All AuNP,200001
-5.36,4.05e4,2,Image 2,482,All AuNP,200001
-16.2,1.74e5,2,Image 2,483,All AuNP,200001
-21,1.11e5,2,Image 2,484,All AuNP,200001
-7.74,8.35e4,2,Image 2,485,All AuNP,200001
-4.63,6.30e4,2,Image 2,486,All AuNP,200001
-15.4,1.11e5,2,Image 2,487,All AuNP,200001
-1.67,1.39e5,2,Image 2,488,All AuNP,200001
-9.38,1.01e5,2,Image 2,489,All AuNP,200001
-17.1,1.62e5,2,Image 2,490,All AuNP,200001
-22.3,2.58e5,2,Image 2,491,All AuNP,200001
-17.6,9.96e4,2,Image 2,492,All AuNP,200001
-7.43,1.82e5,2,Image 2,493,All AuNP,200001
-8.91,6.65e4,2,Image 2,494,All AuNP,200001
-18,2.02e5,2,Image 2,495,All AuNP,200001
-17.3,1.59e5,2,Image 2,496,All AuNP,200001
34.7,3.77e4,2,Image 2,497,All AuNP,200001
46.5,1.43e5,2,Image 2,498,All AuNP,200001
-3.76,5.17e4,2,Image 2,499,All AuNP,200001
-5.89,5.24e5,2,Image 2,500,All AuNP,200001
-3.63,9.80e4,2,Image 2,501,All AuNP,200001
-13.8,5.54e5,2,Image 2,502,All AuNP,200001
-17.7,2.96e5,2,Image 2,503,All AuNP,200001
-14.7,3.06e5,2,Image 2,504,All AuNP,200001
-10.5,2.49e5,2,Image 2,505,All AuNP,200001
-7.5,5.16e4,2,Image 2,506,All AuNP,200001
-7.94,5.37e4,2,Image 2,507,All AuNP,200001
-14.9,3.22e5,2,Image 2,508,All AuNP,200001
-19.5,3.02e5,2,Image 2,509,All AuNP,200001
-15,4.03e5,2,Image 2,510,All AuNP,200001
-17.2,1.88e5,2,Image 2,511,All AuNP,200001
-16.9,2.98e5,2,Image 2,512,All AuNP,200001
-13.3,4.39e5,2,Image 2,513,All AuNP,200001
-14.4,1.11e5,2,Image 2,514,All AuNP,200001
-17.4,2.51e5,2,Image 2,515,All AuNP,200001
-10.8,8.60e4,2,Image 2,516,All AuNP,200001
-10.6,1.63e5,2,Image 2,517,All AuNP,200001
-13,6.36e4,2,Image 2,518,All AuNP,200001
-14.8,8.83e4,2,Image 2,519,All AuNP,200001
-17.9,1.38e5,2,Image 2,520,All AuNP,200001
-19.4,4.77e5,2,Image 2,521,All AuNP,200001
-17.4,2.44e5,2,Image 2,522,All AuNP,200001
-16.4,1.87e5,2,Image 2,523,All AuNP,200001
-24.5,1.09e5,2,Image 2,524,All AuNP,200001
-5.18,1.08e5,2,Image 2,525,All AuNP,200001
-13.3,1.32e5,2,Image 2,526,All AuNP,200001
-16.2,2.39e5,2,Image 2,527,All AuNP,200001
1.93,5.49e4,2,Image 2,528,All AuNP,200001
-13.4,2.57e5,2,Image 2,529,All AuNP,200001
-15.1,2.71e5,2,Image 2,530,All AuNP,200001
-16.3,4.98e5,2,Image 2,531,All AuNP,200001
-14.2,1.62e5,2,Image 2,532,All AuNP,200001
-17.3,2.04e5,2,Image 2,533,All AuNP,200001
-0.543,1.54e5,2,Image 2,534,All AuNP,200001
-17.2,4.52e4,2,Image 2,535,All AuNP,200001
-14.7,6.57e4,2,Image 2,536,All AuNP,200001
-2.25,8.95e4,2,Image 2,537,All AuNP,200001
-14.9,1.76e5,2,Image 2,538,All AuNP,200001
-7.45,2.77e5,2,Image 2,539,All AuNP,200001
-3.56,2.38e5,2,Image 2,540,All AuNP,200001
-14.8,1.42e5,2,Image 2,541,All AuNP,200001
-16.1,1.23e5,2,Image 2,542,All AuNP,200001
-19.5,4.62e5,2,Image 2,543,All AuNP,200001
-6.84,3.21e5,2,Image 2,544,All AuNP,200001
-11.6,2.21e5,2,Image 2,545,All AuNP,200001
-18.5,7.84e5,2,Image 2,546,All AuNP,200001
-9.56,9.65e4,2,Image 2,547,All AuNP,200001
-21,5.15e4,2,Image 2,548,All AuNP,200001
-22.1,7.78e5,2,Image 2,549,All AuNP,200001
-6.41,1.96e5,2,Image 2,550,All AuNP,200001
-21,1.77e5,2,Image 2,551,All AuNP,200001
-20.4,1.22e5,2,Image 2,552,All AuNP,200001
-20.1,4.78e5,2,Image 2,553,All AuNP,200001
-20.4,7.29e5,2,Image 2,554,All AuNP,200001
-2.19,5.56e4,2,Image 2,555,All AuNP,200001
-20.7,5.11e5,2,Image 2,556,All AuNP,200001
-13.9,1.18e5,2,Image 2,557,All AuNP,200001
-18.4,6.66e4,2,Image 2,558,All AuNP,200001
-11.7,1.40e5,2,Image 2,559,All AuNP,200001
-18.9,1.64e5,2,Image 2,560,All AuNP,200001
-10.5,1.85e5,2,Image 2,561,All AuNP,200001
-17.9,8.79e4,2,Image 2,562,All AuNP,200001
-16.4,9.99e4,2,Image 2,563,All AuNP,200001
-0.218,8.11e4,2,Image 2,564,All AuNP,200001
-27.2,4.70e5,2,Image 2,565,All AuNP,200001
-5.59,1.58e5,2,Image 2,566,All AuNP,200001
-13.7,1.74e5,2,Image 2,567,All AuNP,200001
-25.1,2.78e5,2,Image 2,568,All AuNP,200001
-27.8,3.35e5,2,Image 2,569,All AuNP,200001
-19.9,3.14e5,2,Image 2,570,All AuNP,200001
-1.38,1.95e5,2,Image 2,571,All AuNP,200001
-7.44,2.32e5,2,Image 2,572,All AuNP,200001
-8.94,7.39e4,2,Image 2,573,All AuNP,200001
-14.2,7.22e4,2,Image 2,574,All AuNP,200001
-7.89,2.79e5,2,Image 2,575,All AuNP,200001
-8.75,1.23e5,2,Image 2,576,All AuNP,200001
-13.2,6.81e5,2,Image 2,577,All AuNP,200001
-18.1,5.25e5,2,Image 2,578,All AuNP,200001
-16.9,2.79e5,2,Image 2,579,All AuNP,200001
-14.8,2.88e5,2,Image 2,580,All AuNP,200001
-13.9,3.37e5,2,Image 2,581,All AuNP,200001
-10.7,1.17e5,2,Image 2,582,All AuNP,200001
-13.1,2.37e5,2,Image 2,583,All AuNP,200001
-13.7,1.37e5,2,Image 2,584,All AuNP,200001
-18,7.22e5,2,Image 2,585,All AuNP,200001
-20.5,4.20e5,2,Image 2,586,All AuNP,200001
-21,2.71e5,2,Image 2,587,All AuNP,200001
-21.9,3.75e5,2,Image 2,588,All AuNP,200001
-20.2,2.38e5,2,Image 2,589,All AuNP,200001
-17.4,3.77e5,2,Image 2,590,All AuNP,200001
-12,2.73e5,2,Image 2,591,All AuNP,200001
-12.7,2.78e5,2,Image 2,592,All AuNP,200001
-13.5,8.24e4,2,Image 2,593,All AuNP,200001
-12.3,1.56e5,2,Image 2,594,All AuNP,200001
-23,3.68e5,2,Image 2,595,All AuNP,200001
-20.3,4.84e5,2,Image 2,596,All AuNP,200001
-17,1.65e5,2,Image 2,597,All AuNP,200001
-22.2,2.29e5,2,Image 2,598,All AuNP,200001
-17.8,2.95e5,2,Image 2,599,All AuNP,200001
-19,4.19e5,2,Image 2,600,All AuNP,200001
-19.6,2.55e5,2,Image 2,601,All AuNP,200001
-9.28,1.78e5,2,Image 2,602,All AuNP,200001
-15,1.50e5,2,Image 2,603,All AuNP,200001
-19.4,1.35e5,2,Image 2,604,All AuNP,200001
-12.3,3.60e5,2,Image 2,605,All AuNP,200001
-6.34,2.12e5,2,Image 2,606,All AuNP,200001
-4.67,1.05e5,2,Image 2,607,All AuNP,200001
-19.9,1.98e5,2,Image 2,608,All AuNP,200001
-15.4,2.41e5,2,Image 2,609,All AuNP,200001
-22.7,1.41e5,2,Image 2,610,All AuNP,200001
-19.8,2.15e5,2,Image 2,611,All AuNP,200001
-15.7,2.93e5,2,Image 2,612,All AuNP,200001
-12.7,1.86e5,2,Image 2,613,All AuNP,200001
-7.77,1.79e6,2,Image 2,614,All AuNP,200001
-15.4,2.12e5,2,Image 2,615,All AuNP,200001
-19.2,3.04e5,2,Image 2,616,All AuNP,200001
-19.2,3.28e5,2,Image 2,617,All AuNP,200001
-15.7,1.87e5,2,Image 2,618,All AuNP,200001
-9.65,2.17e5,2,Image 2,619,All AuNP,200001
-17.3,3.05e5,2,Image 2,620,All AuNP,200001
-19.1,4.55e5,2,Image 2,621,All AuNP,200001
-17.9,3.22e5,2,Image 2,622,All AuNP,200001
-18.9,3.93e5,2,Image 2,623,All AuNP,200001
-1.39,1.33e5,2,Image 2,624,All AuNP,200001
-13.2,1.30e5,2,Image 2,625,All AuNP,200001
-16.8,2.56e5,2,Image 2,626,All AuNP,200001
-20.9,3.88e5,2,Image 2,627,All AuNP,200001
-18.7,1.85e5,2,Image 2,628,All AuNP,200001
-14.6,2.77e5,2,Image 2,629,All AuNP,200001
12.7,3.48e4,2,Image 2,630,All AuNP,200001
-1.08,2.44e5,2,Image 2,631,All AuNP,200001
-2.87,2.17e5,2,Image 2,632,All AuNP,200001
-18.5,2.17e5,2,Image 2,633,All AuNP,200001
-9.39,3.07e5,2,Image 2,634,All AuNP,200001
-18.9,2.46e5,2,Image 2,635,All AuNP,200001
-1.52,6.76e4,2,Image 2,636,All AuNP,200001
-14.7,1.09e5,2,Image 2,637,All AuNP,200001
-3.74,1.68e5,2,Image 2,638,All AuNP,200001
-6.56,3.18e5,2,Image 2,639,All AuNP,200001
1.72,5.93e4,2,Image 2,640,All AuNP,200001
-15.2,2.55e5,2,Image 2,641,All AuNP,200001
-0.846,1.07e5,2,Image 2,642,All AuNP,200001
-6.21,5.70e5,2,Image 2,643,All AuNP,200001
-12.2,2.27e5,2,Image 2,644,All AuNP,200001
29.1,1.89e5,2,Image 2,645,All AuNP,200001
20.8,6.59e4,2,Image 2,646,All AuNP,200001
9.59,4.23e5,2,Image 2,647,All AuNP,200001
13.3,1.76e5,2,Image 2,648,All AuNP,200001
2.52,2.93e5,2,Image 2,649,All AuNP,200001
5.89,1.40e5,2,Image 2,650,All AuNP,200001
8.63,2.56e5,2,Image 2,651,All AuNP,200001
-7.94,1.02e5,2,Image 2,652,All AuNP,200001
-5.23,2.02e5,2,Image 2,653,All AuNP,200001
2.04,1.40e5,2,Image 2,654,All AuNP,200001
2.49,9.32e4,2,Image 2,655,All AuNP,200001
1.22,2.30e5,2,Image 2,656,All AuNP,200001
3.64,5.57e4,2,Image 2,657,All AuNP,200001
3.86,1.53e5,2,Image 2,658,All AuNP,200001
5.61,3.14e5,2,Image 2,659,All AuNP,200001
1.64,6.41e4,2,Image 2,660,All AuNP,200001
8.25,8.66e4,2,Image 2,661,All AuNP,200001
-0.173,9.62e4,2,Image 2,662,All AuNP,200001
6.46,3.08e5,2,Image 2,663,All AuNP,200001
-4.57,2.61e5,2,Image 2,664,All AuNP,200001
-18.2,4.36e4,2,Image 2,665,All AuNP,200001
9.95,4.12e4,2,Image 2,666,All AuNP,200001
-0.806,4.80e4,2,Image 2,667,All AuNP,200001
10.4,9.11e4,2,Image 2,668,All AuNP,200001
-1.28,1.96e5,2,Image 2,669,All AuNP,200001
2.74,3.23e5,2,Image 2,670,All AuNP,200001
-23.7,9.66e4,2,Image 2,671,All AuNP,200001
-1.29,2.26e5,2,Image 2,672,All AuNP,200001
11.7,6.57e4,2,Image 2,673,All AuNP,200001
9.58,6.72e4,2,Image 2,674,All AuNP,200001
-2.93,5.78e5,2,Image 2,675,All AuNP,200001
-6.89,1.82e5,2,Image 2,676,All AuNP,200001
3.62,1.82e5,2,Image 2,677,All AuNP,200001
-11.4,6.20e4,2,Image 2,678,All AuNP,200001
-13.6,3.84e5,2,Image 2,679,All AuNP,200001
-8.21,7.08e4,2,Image 2,680,All AuNP,200001
8.25,6.57e4,2,Image 2,681,All AuNP,200001
21.3,7.63e4,2,Image 2,682,All AuNP,200001
5.5,1.12e5,2,Image 2,683,All AuNP,200001
14.7,6.43e4,2,Image 2,684,All AuNP,200001
1.18,1.93e5,2,Image 2,685,All AuNP,200001
-9.87,2.36e5,2,Image 2,686,All AuNP,200001
-0.0537,5.46e4,2,Image 2,687,All AuNP,200001
-2.18,7.45e4,2,Image 2,688,All AuNP,200001
-8.62,1.50e5,2,Image 2,689,All AuNP,200001
-6.95,1.06e5,2,Image 2,690,All AuNP,200001
-1.21,3.11e5,2,Image 2,691,All AuNP,200001
-3.38,9.38e4,2,Image 2,692,All AuNP,200001
2.77,7.79e4,2,Image 2,693,All AuNP,200001
-5.36,1.64e5,2,Image 2,694,All AuNP,200001
17.7,4.24e4,2,Image 2,695,All AuNP,200001
-7.7,1.28e5,2,Image 2,696,All AuNP,200001
0.169,1.13e5,2,Image 2,697,All AuNP,200001
-0.132,4.01e4,2,Image 2,698,All AuNP,200001
-1.1,1.43e5,2,Image 2,699,All AuNP,200001
6.72,7.51e4,2,Image 2,700,All AuNP,200001
-1.98,5.84e4,2,Image 2,701,All AuNP,200001
-3.48,1.02e5,2,Image 2,702,All AuNP,200001
8.24,3.73e4,2,Image 2,703,All AuNP,200001
-0.53,4.79e4,2,Image 2,704,All AuNP,200001
-5.06,4.88e4,2,Image 2,705,All AuNP,200001
-2.77,9.93e4,2,Image 2,706,All AuNP,200001
6.32,1.44e5,2,Image 2,707,All AuNP,200001
-2.42,6.57e4,2,Image 2,708,All AuNP,200001
13.6,9.16e4,2,Image 2,709,All AuNP,200001
28.4,6.21e4,2,Image 2,710,All AuNP,200001
-7.5,2.04e5,2,Image 2,711,All AuNP,200001
5.85,1.53e5,2,Image 2,712,All AuNP,200001
5.76,1.45e5,2,Image 2,713,All AuNP,200001
-2.92,5.11e4,2,Image 2,714,All AuNP,200001
-4.15,3.10e5,2,Image 2,715,All AuNP,200001
-6.3,3.15e5,2,Image 2,716,All AuNP,200001
-2.3,4.64e5,2,Image 2,717,All AuNP,200001
1.48,1.93e5,2,Image 2,718,All AuNP,200001
3.78,5.98e4,2,Image 2,719,All AuNP,200001
3.93,3.70e5,2,Image 2,720,All AuNP,200001
-2.39,4.36e4,2,Image 2,721,All AuNP,200001
-1.01,3.79e4,2,Image 2,722,All AuNP,200001
0.728,6.28e4,2,Image 2,723,All AuNP,200001
-5.1,6.51e4,2,Image 2,724,All AuNP,200001
-13.3,4.96e4,2,Image 2,725,All AuNP,200001
-16.9,3.58e5,2,Image 2,726,All AuNP,200001
-3.74,1.29e5,2,Image 2,727,All AuNP,200001
-15.6,1.12e5,2,Image 2,728,All AuNP,200001
-24.5,2.25e5,2,Image 2,729,All AuNP,200001
-15.3,5.76e4,2,Image 2,730,All AuNP,200001
-10.3,4.69e4,2,Image 2,731,All AuNP,200001
-20.2,1.10e5,2,Image 2,732,All AuNP,200001
-8.43,5.43e4,2,Image 2,733,All AuNP,200001
2.28,6.46e4,2,Image 2,734,All AuNP,200001
0.0424,5.08e4,2,Image 2,735,All AuNP,200001
-23.5,2.47e5,2,Image 2,736,All AuNP,200001
-0.0989,3.91e4,2,Image 2,737,All AuNP,200001
-37.9,2.42e5,2,Image 2,738,All AuNP,200001
-5.99,5.02e4,2,Image 2,739,All AuNP,200001
-0.156,4.33e4,2,Image 2,740,All AuNP,200001
-11.4,3.01e5,2,Image 2,741,All AuNP,200001
-7.02,9.50e4,2,Image 2,742,All AuNP,200001
-2.98,4.56e4,2,Image 2,743,All AuNP,200001
-2.17,7.49e4,2,Image 2,744,All AuNP,200001
-9.64,3.98e4,2,Image 2,745,All AuNP,200001
-2.3,9.71e4,2,Image 2,746,All AuNP,200001
-0.662,5.31e4,2,Image 2,747,All AuNP,200001
-3.61,8.49e4,2,Image 2,748,All AuNP,200001
-12.8,3.23e5,2,Image 2,749,All AuNP,200001
-6.11,7.61e4,2,Image 2,750,All AuNP,200001
-17.3,3.87e5,2,Image 2,751,All AuNP,200001
-7.83,5.65e4,2,Image 2,752,All AuNP,200001
-15.7,4.22e4,2,Image 2,753,All AuNP,200001
-13,7.68e4,2,Image 2,754,All AuNP,200001
-10.9,1.80e5,2,Image 2,755,All AuNP,200001
-1.46,7.14e4,2,Image 2,756,All AuNP,200001
-12,7.61e4,2,Image 2,757,All AuNP,200001
-26.9,1.59e5,2,Image 2,758,All AuNP,200001
-15.5,1.77e5,2,Image 2,759,All AuNP,200001
-12.9,8.63e4,2,Image 2,760,All AuNP,200001
-0.535,6.39e4,2,Image 2,761,All AuNP,200001
-18.9,2.68e5,2,Image 2,762,All AuNP,200001
-7.21,5.49e4,2,Image 2,763,All AuNP,200001
-14.9,8.75e4,2,Image 2,764,All AuNP,200001
-14.3,1.06e5,2,Image 2,765,All AuNP,200001
-10.7,8.05e4,2,Image 2,766,All AuNP,200001
-6.87,6.13e4,2,Image 2,767,All AuNP,200001
-17,2.40e5,2,Image 2,768,All AuNP,200001
-2.92,1.42e5,2,Image 2,769,All AuNP,200001
-29.1,1.24e5,2,Image 2,770,All AuNP,200001
-10.4,5.36e4,2,Image 2,771,All AuNP,200001
-23.2,5.84e4,2,Image 2,772,All AuNP,200001
-45.1,6.73e4,2,Image 2,773,All AuNP,200001
-27.5,7.94e4,2,Image 2,774,All AuNP,200001
-0.876,2.64e5,2,Image 2,775,All AuNP,200001
-3.04,4.36e4,2,Image 2,776,All AuNP,200001
-7.93,6.34e4,2,Image 2,777,All AuNP,200001
-25.3,3.39e5,2,Image 2,778,All AuNP,200001
-13.2,2.41e5,2,Image 2,779,All AuNP,200001
-11.1,2.30e5,2,Image 2,780,All AuNP,200001
-0.91,4.68e4,2,Image 2,781,All AuNP,200001
-25.1,1.70e5,2,Image 2,782,All AuNP,200001
-0.192,4.25e4,2,Image 2,783,All AuNP,200001
-4.59,4.24e4,2,Image 2,784,All AuNP,200001
-7.96,9.64e4,2,Image 2,785,All AuNP,200001
-10.3,4.58e4,2,Image 2,786,All AuNP,200001
-3.19,7.71e4,2,Image 2,787,All AuNP,200001
-11.2,7.15e4,2,Image 2,788,All AuNP,200001
-9.69,2.18e5,2,Image 2,789,All AuNP,200001
-39.7,4.76e4,2,Image 2,790,All AuNP,200001
-23.3,1.27e5,2,Image 2,791,All AuNP,200001
-22.9,1.33e5,2,Image 2,792,All AuNP,200001
-25.1,2.00e5,2,Image 2,793,All AuNP,200001
-11.3,2.15e5,2,Image 2,794,All AuNP,200001
-2.9,8.74e4,2,Image 2,795,All AuNP,200001
-10.5,5.80e4,2,Image 2,796,All AuNP,200001
-2.63,4.71e4,2,Image 2,797,All AuNP,200001
-10.8,5.58e4,2,Image 2,798,All AuNP,200001
-29.8,1.94e5,2,Image 2,799,All AuNP,200001
-18.3,1.18e5,2,Image 2,800,All AuNP,200001
-12.6,4.11e4,2,Image 2,801,All AuNP,200001
-5.82,7.75e4,2,Image 2,802,All AuNP,200001
-4.21,4.57e4,2,Image 2,803,All AuNP,200001
-18.3,4.92e4,2,Image 2,804,All AuNP,200001
-27.5,2.46e5,2,Image 2,805,All AuNP,200001
-42.6,4.69e4,2,Image 2,806,All AuNP,200001
-8.93,6.45e4,2,Image 2,807,All AuNP,200001
-13.2,5.77e4,2,Image 2,808,All AuNP,200001
-17.5,5.80e4,2,Image 2,809,All AuNP,200001
-13.8,3.95e4,2,Image 2,810,All AuNP,200001
-16.5,2.41e5,2,Image 2,811,All AuNP,200001
-25.2,4.39e4,2,Image 2,812,All AuNP,200001
2.79,5.16e4,2,Image 2,813,All AuNP,200001
-19.9,9.13e4,2,Image 2,814,All AuNP,200001
-16.6,1.31e5,2,Image 2,815,All AuNP,200001
-6.96,4.76e4,2,Image 2,816,All AuNP,200001
-9.37,4.17e4,2,Image 2,817,All AuNP,200001
-18.9,5.45e4,2,Image 2,818,All AuNP,200001
-0.494,4.27e4,2,Image 2,819,All AuNP,200001
-5.35,7.66e4,2,Image 2,820,All AuNP,200001
-13.2,4.39e4,2,Image 2,821,All AuNP,200001
-13.4,1.13e5,2,Image 2,822,All AuNP,200001
-3.24,3.95e4,2,Image 2,823,All AuNP,200001
-4.82,4.40e4,2,Image 2,824,All AuNP,200001
-21.5,7.45e4,2,Image 2,825,All AuNP,200001
-15.5,1.38e5,2,Image 2,826,All AuNP,200001
-16.3,8.92e4,2,Image 2,827,All AuNP,200001
-12.9,7.90e4,2,Image 2,828,All AuNP,200001
-7.5,7.96e4,2,Image 2,829,All AuNP,200001
-5.18,1.91e5,2,Image 2,830,All AuNP,200001
-44.3,2.08e5,2,Image 2,831,All AuNP,200001
-20.7,1.89e5,2,Image 2,832,All AuNP,200001
-31.1,1.66e5,2,Image 2,833,All AuNP,200001
-24.6,3.86e5,2,Image 2,834,All AuNP,200001
-12.9,2.59e5,2,Image 2,835,All AuNP,200001
-8,4.65e4,2,Image 2,836,All AuNP,200001
-42.1,2.41e5,2,Image 2,837,All AuNP,200001
-2.3,4.68e4,2,Image 2,838,All AuNP,200001
-3.46,4.24e4,2,Image 2,839,All AuNP,200001
-8.54,4.53e4,2,Image 2,840,All AuNP,200001
-1.49,6.06e4,2,Image 2,841,All AuNP,200001
0.104,9.37e4,2,Image 2,842,All AuNP,200001
-8.54,2.95e5,2,Image 2,843,All AuNP,200001
-2.07,2.19e5,2,Image 2,844,All AuNP,200001
-8.9,1.89e5,2,Image 2,845,All AuNP,200001
-22.1,1.92e5,2,Image 2,846,All AuNP,200001
-1.36,3.76e4,2,Image 2,847,All AuNP,200001
-7.08,7.30e4,2,Image 2,848,All AuNP,200001
-18.5,2.77e5,2,Image 2,849,All AuNP,200001
-11.1,1.00e5,2,Image 2,850,All AuNP,200001
-13.8,1.91e5,2,Image 2,851,All AuNP,200001
-25.6,3.84e5,2,Image 2,852,All AuNP,200001
-16.3,8.88e4,2,Image 2,853,All AuNP,200001
-34,1.90e5,2,Image 2,854,All AuNP,200001
-18.8,4.08e4,2,Image 2,855,All AuNP,200001
-11.8,1.86e5,2,Image 2,856,All AuNP,200001
-22,1.23e5,2,Image 2,857,All AuNP,200001
-6.88,6.20e4,2,Image 2,858,All AuNP,200001
-7.04,1.34e5,2,Image 2,859,All AuNP,200001
-35.9,4.75e4,2,Image 2,860,All AuNP,200001
-13.6,2.75e5,2,Image 2,861,All AuNP,200001
4.3,5.17e4,2,Image 2,862,All AuNP,200001
-6.43,3.28e5,2,Image 2,863,All AuNP,200001
-9.76,1.45e5,2,Image 2,864,All AuNP,200001
-9.03,4.75e4,2,Image 2,865,All AuNP,200001
-33.5,1.78e5,2,Image 2,866,All AuNP,200001
-29.4,8.15e4,2,Image 2,867,All AuNP,200001
-8.96,1.69e5,2,Image 2,868,All AuNP,200001
-20.7,2.99e5,2,Image 2,869,All AuNP,200001
-3.22,8.75e4,2,Image 2,870,All AuNP,200001
2.02,4.22e4,2,Image 2,871,All AuNP,200001
-3.63,6.61e4,2,Image 2,872,All AuNP,200001
-8.66,7.16e4,2,Image 2,873,All AuNP,200001
-27,1.52e5,2,Image 2,874,All AuNP,200001
-1.88,1.13e5,2,Image 2,875,All AuNP,200001
-0.55,3.52e4,2,Image 2,876,All AuNP,200001
4.67,1.60e5,2,Image 2,877,All AuNP,200001
-8.11,9.98e4,2,Image 2,878,All AuNP,200001
-10.9,8.61e4,2,Image 2,879,All AuNP,200001
-3.63,7.16e4,2,Image 2,880,All AuNP,200001
-6.5,7.26e4,2,Image 2,881,All AuNP,200001
-5.3,1.67e5,2,Image 2,882,All AuNP,200001
-9.02,1.13e5,2,Image 2,883,All AuNP,200001
-13.4,8.61e4,2,Image 2,884,All AuNP,200001
-11.4,7.01e4,2,Image 2,885,All AuNP,200001
-2.51,3.56e5,2,Image 2,886,All AuNP,200001
-15.6,1.70e5,2,Image 2,887,All AuNP,200001
-5.66,3.96e4,2,Image 2,888,All AuNP,200001
-0.802,5.08e5,2,Image 2,889,All AuNP,200001
-5.46,4.99e4,2,Image 2,890,All AuNP,200001
-2.19,1.50e5,2,Image 2,891,All AuNP,200001
-11.3,2.98e5,2,Image 2,892,All AuNP,200001
-19.3,9.08e4,2,Image 2,893,All AuNP,200001
-5.44,9.33e4,2,Image 2,894,All AuNP,200001
-3.31,9.35e4,2,Image 2,895,All AuNP,200001
-5.81,3.11e5,2,Image 2,896,All AuNP,200001
-9.22,1.34e5,2,Image 2,897,All AuNP,200001
-9.61,9.44e4,2,Image 2,898,All AuNP,200001
-9.56,4.40e4,2,Image 2,899,All AuNP,200001
-12.2,6.53e4,2,Image 2,900,All AuNP,200001
-9.39,8.74e4,2,Image 2,901,All AuNP,200001
-5.61,1.03e5,2,Image 2,902,All AuNP,200001
-3.62,5.03e4,2,Image 2,903,All AuNP,200001
-16,1.12e5,2,Image 2,904,All AuNP,200001
0.051,8.79e4,2,Image 2,905,All AuNP,200001
-3.89,5.28e4,2,Image 2,906,All AuNP,200001
-9,4.78e4,2,Image 2,907,All AuNP,200001
11.3,4.87e4,2,Image 2,908,All AuNP,200001
-8.23,4.37e4,2,Image 2,909,All AuNP,200001
-17.2,8.74e4,2,Image 2,910,All AuNP,200001
-4.42,1.12e5,2,Image 2,911,All AuNP,200001
-19.2,1.56e5,2,Image 2,912,All AuNP,200001
-4.95,7.70e4,2,Image 2,913,All AuNP,200001
-9.53,6.45e4,2,Image 2,914,All AuNP,200001
-5.37,4.02e5,2,Image 2,915,All AuNP,200001
-4,5.72e4,2,Image 2,916,All AuNP,200001
-20.5,4.43e4,2,Image 2,917,All AuNP,200001
-18.3,6.46e4,2,Image 2,918,All AuNP,200001
-1.59,3.85e4,2,Image 2,919,All AuNP,200001
-16.5,4.65e4,2,Image 2,920,All AuNP,200001
-4.45,6.82e4,2,Image 2,921,All AuNP,200001
-1.96,5.90e4,2,Image 2,922,All AuNP,200001
-18.4,7.56e4,2,Image 2,923,All AuNP,200001
0.789,1.01e5,2,Image 2,924,All AuNP,200001
4.88,5.99e4,2,Image 2,925,All AuNP,200001
-7.2,1.86e5,2,Image 2,926,All AuNP,200001
-10,2.13e5,2,Image 2,927,All AuNP,200001
-12,4.63e4,2,Image 2,928,All AuNP,200001
-11.5,1.65e5,2,Image 2,929,All AuNP,200001
-8.54,1.48e5,2,Image 2,930,All AuNP,200001
-12.7,1.55e5,2,Image 2,931,All AuNP,200001
-13.7,1.16e5,2,Image 2,932,All AuNP,200001
-10.2,1.28e5,2,Image 2,933,All AuNP,200001
-12.2,1.12e5,2,Image 2,934,All AuNP,200001
-16,6.97e4,2,Image 2,935,All AuNP,200001
-10.6,1.69e5,2,Image 2,936,All AuNP,200001
-1.97,1.17e5,2,Image 2,937,All AuNP,200001
-6.98,1.02e5,2,Image 2,938,All AuNP,200001
-13.1,1.33e5,2,Image 2,939,All AuNP,200001
-4.55,1.17e5,2,Image 2,940,All AuNP,200001
-10,5.85e4,2,Image 2,941,All AuNP,200001
-18.7,8.00e4,2,Image 2,942,All AuNP,200001
-12.4,1.23e5,2,Image 2,943,All AuNP,200001
-19.9,8.21e4,2,Image 2,944,All AuNP,200001
-11.4,1.39e5,2,Image 2,945,All AuNP,200001
-7.31,5.36e4,2,Image 2,946,All AuNP,200001
-10.4,9.50e4,2,Image 2,947,All AuNP,200001
-15.6,6.94e4,2,Image 2,948,All AuNP,200001
-7.86,1.18e5,2,Image 2,949,All AuNP,200001
-12.9,4.78e4,2,Image 2,950,All AuNP,200001
0.125,4.43e4,2,Image 2,951,All AuNP,200001
-0.334,4.29e4,2,Image 2,952,All AuNP,200001
-15.7,6.96e4,2,Image 2,953,All AuNP,200001
-0.185,5.90e4,2,Image 2,954,All AuNP,200001
-4.85,7.34e4,2,Image 2,955,All AuNP,200001
-9.25,5.27e4,2,Image 2,956,All AuNP,200001
-3.06,7.15e4,2,Image 2,957,All AuNP,200001
-16.8,8.04e4,2,Image 2,958,All AuNP,200001
-8.49,9.97e4,2,Image 2,959,All AuNP,200001
-6.28,9.20e4,2,Image 2,960,All AuNP,200001
-8.03,1.05e5,2,Image 2,961,All AuNP,200001
